distance_km,is_cross_border,type_encoded,capacity,load_factor,passengers_estimated,service_ratio,is_underserved,service_type_encoded,distance_category_encoded,operator_encoded,origin_country_encoded,destination_country_encoded,is_domestic,distance_per_capacity,passengers_per_km
29.79,0,0,500,0.6977650279118877,348,0.696,0,0,0,62,7,7,1,0.05958,11.681772406847935
45.73,0,0,500,0.6938023396264897,346,0.692,0,0,0,62,7,7,1,0.09146,7.5661491362344195
16.88,0,0,500,0.7236335337875491,361,0.722,0,0,0,80,3,3,1,0.03376,21.386255924170616
26.56,0,0,500,0.6198009687015386,309,0.618,0,0,0,39,3,3,1,0.05312,11.634036144578314
30.93,0,0,500,0.6385225672319826,319,0.638,1,0,0,62,7,7,1,0.06186,10.313611380536695
89.94,0,0,500,0.5680257918737284,284,0.568,0,0,0,62,7,7,1,0.17987999999999998,3.1576606626639983
104.28,0,0,500,0.6303764446969564,315,0.63,0,0,0,62,7,7,1,0.20856,3.0207134637514383
44.64,0,0,500,0.6998285255289723,349,0.698,0,0,0,62,7,7,1,0.08928,7.818100358422939
42.51,0,0,500,0.6266752310385901,313,0.626,0,0,0,62,7,7,1,0.08502,7.36297341801929
31.22,0,0,500,0.6820239897600412,341,0.682,0,0,0,49,3,3,1,0.062439999999999996,10.922485586162717
19.02,0,0,500,0.6404748447001094,320,0.64,0,0,0,49,3,3,1,0.03804,16.824395373291274
64.16,0,0,500,0.666202851411078,333,0.666,0,0,0,62,7,7,1,0.12832,5.190149625935162
43.7,0,0,500,0.5926154305092166,296,0.592,1,0,0,63,3,3,1,0.0874,6.77345537757437
32.11,0,0,500,0.654260472481695,327,0.654,0,0,0,62,7,7,1,0.06422,10.183743382123948
68.33,0,0,500,0.5004432014549638,250,0.5,0,0,0,62,7,7,1,0.13666,3.658715059271184
106.89,0,1,400,0.5906551920919008,236,0.59,0,1,0,64,7,7,1,0.267225,2.2078772569931706
45.25,0,0,500,0.568476337814243,284,0.568,0,0,0,62,7,7,1,0.0905,6.276243093922652
84.37,0,0,500,0.7102997258273408,355,0.71,0,0,0,62,7,7,1,0.16874,4.207656750029631
46.48,0,0,500,0.6888703676382256,344,0.688,0,0,0,62,7,7,1,0.09295999999999999,7.401032702237522
594.08,0,0,500,0.7733335490983041,386,0.772,0,0,1,63,3,3,1,1.18816,0.6497441422030702
594.07,0,1,400,0.776050311357969,310,0.775,0,1,1,64,7,7,1,1.4851750000000001,0.52182402747151
143.77,0,0,500,0.6025541739587581,301,0.602,0,0,0,62,7,7,1,0.28754,2.0936217569729427
659.35,0,0,500,0.837368159895778,418,0.836,0,0,1,62,7,7,1,1.3187,0.633957685599454
26.01,0,0,500,0.6966095782130193,348,0.696,0,0,0,62,7,7,1,0.052020000000000004,13.379469434832755
628.26,0,0,500,0.7381722356390527,369,0.738,0,0,1,62,7,7,1,1.25652,0.5873364530608347
586.52,0,1,400,0.7567810073591472,302,0.755,0,1,1,64,7,7,1,1.4663,0.5149014526358863
595.76,0,0,500,0.6946853243794183,347,0.694,0,0,1,63,3,3,1,1.19152,0.5824493084463542
595.78,0,0,500,0.7087742919236163,354,0.708,0,0,1,62,7,7,1,1.19156,0.5941790593843366
596.2,0,0,500,0.719570513838015,359,0.718,0,0,1,62,7,7,1,1.1924000000000001,0.6021469305602146
793.94,0,0,500,0.7235511145967992,361,0.722,0,0,1,62,7,7,1,1.5878800000000002,0.4546943093936569
92.62,0,0,500,0.5971721178619874,298,0.596,0,0,0,62,7,7,1,0.18524000000000002,3.2174476354998918
22.66,0,0,500,0.7111541533547663,355,0.71,0,0,0,62,7,7,1,0.04532,15.666372462488967
37.88,0,0,500,0.6370572799815084,318,0.636,0,0,0,39,3,3,1,0.07576000000000001,8.39493136219641
48.32,0,0,500,0.667625248417844,333,0.666,0,0,0,57,3,3,1,0.09664,6.891556291390728
21.1,0,0,500,0.6214824316793159,310,0.62,0,0,0,62,7,7,1,0.0422,14.691943127962084
36.31,0,0,500,0.5589698349725741,279,0.558,0,0,0,62,7,7,1,0.07262,7.683833654640594
452.3,0,1,400,0.6135028679195711,245,0.6125,0,1,1,64,7,7,1,1.13075,0.5416758788414768
168.12,0,0,500,0.5543872512290111,277,0.554,0,0,2,62,7,7,1,0.33624,1.6476326433499882
2482.42,0,0,500,0.7465682976957265,373,0.746,0,0,3,53,5,5,1,4.964840000000001,0.15025660444243924
16.57,0,0,500,0.5815842480583595,290,0.58,0,0,0,62,7,7,1,0.03314,17.501508750754375
49.56,0,0,500,0.7493637999615405,374,0.748,0,0,0,63,3,3,1,0.09912,7.54640839386602
60.65,0,0,500,0.6955681361087361,347,0.694,0,0,0,62,7,7,1,0.12129999999999999,5.721352019785655
100.2,0,0,500,0.6552876895635741,327,0.654,0,0,0,62,7,7,1,0.2004,3.2634730538922154
48.81,0,0,500,0.7131853338827334,356,0.712,0,0,0,62,7,7,1,0.09762,7.29358737963532
14.87,0,0,500,0.6076842011267132,303,0.606,0,0,0,57,3,3,1,0.02974,20.376597175521184
18.64,0,0,500,0.6771739689335047,338,0.676,0,0,0,57,3,3,1,0.03728,18.13304721030043
30.27,0,0,500,0.6599905216859357,329,0.658,0,0,0,62,7,7,1,0.06054,10.868847043277173
20.57,0,0,500,0.6632010040666835,331,0.662,0,0,0,62,7,7,1,0.04114,16.09139523578026
19.13,0,0,500,0.7136176750053385,356,0.712,0,0,0,62,7,7,1,0.038259999999999995,18.60951385258756
20.24,0,0,500,0.6866246051389902,343,0.686,0,0,0,62,7,7,1,0.040479999999999995,16.946640316205535
387.43,0,0,500,0.6644361831412512,332,0.664,1,0,2,63,3,3,1,0.77486,0.8569289936246548
387.46,0,1,400,0.5172556281885852,206,0.515,0,1,2,64,7,7,1,0.9686499999999999,0.5316677850616838
389.53,0,1,400,0.5519976852360268,220,0.55,0,1,2,64,7,7,1,0.9738249999999999,0.5647832002669885
98.05,0,0,500,0.6438645533202139,321,0.642,1,0,0,62,7,7,1,0.1961,3.2738398776134625
19.12,0,0,500,0.6546686187138326,327,0.654,1,0,0,62,7,7,1,0.03824,17.102510460251047
20.22,0,0,500,0.5934898137663038,296,0.592,0,0,0,62,7,7,1,0.04044,14.63897131552918
251.48,0,0,500,0.770583833778921,385,0.77,0,0,2,63,3,3,1,0.50296,1.530936853825354
30.55,0,0,500,0.7258197027626787,362,0.724,0,0,0,62,7,7,1,0.0611,11.849427168576105
23.28,0,0,500,0.6801059160196242,340,0.68,0,0,0,62,7,7,1,0.046560000000000004,14.604810996563574
98.52,0,0,500,0.6536018430641872,326,0.652,0,0,0,57,3,3,1,0.19704,3.308972797401543
305.68,0,0,500,0.6393895515049425,319,0.638,0,0,2,18,5,5,1,0.61136,1.0435749803716305
304.63,0,0,500,0.6024040769988882,301,0.602,0,0,2,18,5,5,1,0.60926,0.9880839050651611
357.51,0,0,500,0.6538740259259431,326,0.652,0,0,2,96,5,5,1,0.71502,0.9118626052418114
378.26,0,1,400,0.6128876270071375,245,0.6125,0,1,2,96,5,5,1,0.94565,0.6477026383968699
695.98,0,0,500,0.6879119712259187,343,0.686,0,0,1,96,5,5,1,1.39196,0.4928302537429236
360.57,0,1,400,0.6167088208622449,246,0.615,1,1,2,18,5,5,1,0.901425,0.6822530992595058
146.71,0,0,500,0.6422370475587625,321,0.642,0,0,0,96,5,5,1,0.29342,2.1879899120714335
193.04,0,0,500,0.5546096221061305,277,0.554,1,0,2,18,5,5,1,0.38608,1.4349357646083714
303.6,0,1,400,0.5569807494610248,222,0.555,0,1,2,96,5,5,1,0.759,0.7312252964426877
420.45,0,1,400,0.5793197233289178,231,0.5775,0,1,1,96,5,5,1,1.0511249999999999,0.5494113449875134
508.29,0,1,400,0.7943843828670095,317,0.7925,0,1,1,18,5,5,1,1.270725,0.6236597218123512
149.27,0,1,400,0.6278276562266879,251,0.6275,0,1,0,18,5,5,1,0.37317500000000003,1.6815167146781
603.94,0,0,500,0.6832259215450054,341,0.682,0,0,1,18,5,5,1,1.20788,0.5646256250620922
710.85,0,0,500,0.7743018144708819,387,0.774,0,0,1,18,5,5,1,1.4217,0.5444186537244144
682.19,0,0,500,0.6726348005530818,336,0.672,0,0,1,18,5,5,1,1.3643800000000001,0.492531406206482
381.44,0,1,400,0.6541345526943536,261,0.6525,1,1,2,96,5,5,1,0.9536,0.6842491610738255
459.93,0,0,500,0.6264437674091061,313,0.626,0,0,1,18,5,5,1,0.91986,0.6805383427912943
697.77,0,0,500,0.7453181905630415,372,0.744,0,0,1,96,5,5,1,1.39554,0.5331269616062599
661.48,0,0,500,0.8162898323771095,408,0.816,0,0,1,18,5,5,1,1.3229600000000001,0.6167986938380601
597.15,0,0,500,0.6856418215707875,342,0.684,0,0,1,18,5,5,1,1.1943,0.5727204220045214
116.55,1,0,500,0.5801440907443505,290,0.58,0,0,0,18,5,0,0,0.2331,2.4882024882024885
150.33,0,0,500,0.6208200336826998,310,0.62,0,0,2,96,5,5,1,0.30066000000000004,2.0621299807091065
693.96,0,0,500,0.8019189425509659,400,0.8,0,0,1,18,5,5,1,1.38792,0.5764020981036371
189.3,0,1,400,0.5240326962261579,209,0.5225,0,1,2,18,5,5,1,0.47325,1.1040676175382989
305.65,0,1,400,0.4583922200944715,183,0.4575,0,1,2,96,5,5,1,0.7641249999999999,0.5987240307541306
527.27,0,0,500,0.72744205707955,363,0.726,0,0,1,18,5,5,1,1.05454,0.6884518368198457
672.26,0,0,500,0.777587039995546,388,0.776,0,0,1,18,5,5,1,1.34452,0.5771576473388272
357.29,0,0,500,0.7100130874869415,355,0.71,0,0,2,96,5,5,1,0.71458,0.9935906406560496
322.9,0,1,400,0.5768419318957301,230,0.575,0,1,2,18,5,5,1,0.8072499999999999,0.7122948281201611
424.08,0,1,400,0.5794286696441998,231,0.5775,0,1,1,96,5,5,1,1.0602,0.544708545557442
240.98,0,0,500,0.7076950367127874,353,0.706,0,0,2,55,5,5,1,0.48196,1.4648518549257201
10.32,0,0,500,0.556512915015229,278,0.556,0,0,0,6,3,3,1,0.020640000000000002,26.93798449612403
682.27,0,0,500,0.7305739612408495,365,0.73,0,0,1,62,7,7,1,1.3645399999999999,0.5349788207014818
169.96,0,0,500,0.6595211944962529,329,0.658,1,0,2,18,5,5,1,0.33992,1.9357495881383855
370.04,0,1,400,0.6224609360642517,248,0.62,1,1,2,96,0,0,1,0.9251,0.6701978164522754
558.58,0,1,400,0.6745096653404559,269,0.6725,0,1,1,96,0,0,1,1.3964500000000002,0.4815782878012102
574.53,0,0,500,0.7517220505852921,375,0.75,0,0,1,18,5,5,1,1.14906,0.6527074304213879
474.71,0,0,500,0.5255836323293506,262,0.524,0,0,1,18,5,5,1,0.9494199999999999,0.5519159065534748
369.39,0,1,400,0.5670875793833076,226,0.565,0,1,2,18,5,5,1,0.9234749999999999,0.6118194861799182
513.23,0,0,500,0.7726754356277233,386,0.772,1,0,1,55,5,5,1,1.02646,0.7520994485903006
19.32,0,0,500,0.600885298287266,300,0.6,0,0,0,62,7,7,1,0.03864,15.527950310559007
33.63,0,0,500,0.6529492110794799,326,0.652,0,0,0,57,3,3,1,0.06726,9.693725840023788
18.86,0,0,500,0.6723436250401349,336,0.672,0,0,0,57,3,3,1,0.03772,17.815482502651115
47.5,0,0,500,0.6328725399571118,316,0.632,0,0,0,57,3,3,1,0.095,6.652631578947369
103.43,0,1,400,0.6085231885498286,243,0.6075,0,1,0,96,0,0,1,0.258575,2.3494150633278545
37.48,0,0,500,0.6018633717357694,300,0.6,1,0,0,62,7,7,1,0.07496,8.0042689434365
32.57,0,0,500,0.6396694360151977,319,0.638,0,0,0,62,7,7,1,0.06514,9.794289223211544
11.34,0,0,500,0.6805108084794611,340,0.68,0,0,0,68,3,3,1,0.02268,29.98236331569665
51.27,0,0,500,0.6578486480484217,328,0.656,0,0,0,62,7,7,1,0.10254,6.397503413302125
50.49,0,0,500,0.6206734365218033,310,0.62,0,0,0,62,7,7,1,0.10098,6.139829669241434
560.6,0,0,500,0.7612108202145397,380,0.76,0,0,1,62,7,7,1,1.1212,0.6778451658936853
280.34,0,0,500,0.6857304895318309,342,0.684,0,0,2,62,7,7,1,0.56068,1.2199472069629735
11.03,0,0,500,0.5475029360711261,273,0.546,0,0,0,62,7,7,1,0.02206,24.75067996373527
169.27,0,0,500,0.7079537032477949,353,0.706,0,0,2,62,7,7,1,0.33854,2.0854256513262834
81.19,0,0,500,0.6331872630659464,316,0.632,0,0,0,62,7,7,1,0.16238,3.8921049390319005
88.43,0,0,500,0.6712744966620116,335,0.67,0,0,0,62,7,7,1,0.17686000000000002,3.7883071355874702
64.66,0,0,500,0.7098623461822614,354,0.708,0,0,0,62,7,7,1,0.12932,5.474791215589236
115.17,0,0,500,0.5814163151384767,290,0.58,0,0,0,62,7,7,1,0.23034000000000002,2.518016844664409
71.57,0,0,500,0.6145279498786227,307,0.614,0,0,0,63,3,3,1,0.14314,4.289506776582368
73.85,0,0,500,0.6355725652062147,317,0.634,1,0,0,62,7,7,1,0.1477,4.292484766418416
21.62,0,0,500,0.6108123239437786,305,0.61,1,0,0,62,7,7,1,0.04324,14.107308048103608
618.7,0,0,500,0.8367468287918405,418,0.836,0,0,1,62,7,7,1,1.2374,0.6756101503151769
78.54,0,0,500,0.6071613953086604,303,0.606,0,0,0,62,7,7,1,0.15708000000000003,3.857906799083269
56.84,0,0,500,0.6222226610256567,311,0.622,0,0,0,62,7,7,1,0.11368,5.471498944405348
51.07,0,0,500,0.6602194515801488,330,0.66,0,0,0,62,7,7,1,0.10214,6.461719208928921
356.06,0,0,500,0.5898925236961956,294,0.588,1,0,2,62,7,7,1,0.71212,0.8257035331123967
25.13,0,0,500,0.6302159644121869,315,0.63,0,0,0,66,7,7,1,0.05026,12.534818941504179
269.71,0,0,500,0.6658726630625088,332,0.664,0,0,2,62,7,7,1,0.53942,1.2309517630047089
342.05,0,0,500,0.6333569797808745,316,0.632,0,0,2,62,7,7,1,0.6841,0.9238415436339716
343.01,0,0,500,0.6453306570550026,322,0.644,1,0,2,62,7,7,1,0.68602,0.938748141453602
339.2,0,1,400,0.5735333943775814,229,0.5725,0,1,2,64,7,7,1,0.848,0.6751179245283019
43.56,0,0,500,0.5742764845409617,287,0.574,0,0,0,62,7,7,1,0.08712,6.588613406795225
209.78,0,1,400,0.616079660566962,246,0.615,0,1,2,64,7,7,1,0.52445,1.1726570693107063
63.4,0,0,500,0.7377466535823621,368,0.736,0,0,0,45,7,7,1,0.1268,5.804416403785489
99.01,0,0,500,0.6509200815391719,325,0.65,0,0,0,62,7,7,1,0.19802,3.282496717503282
24.02,0,0,500,0.6612632058623775,330,0.66,0,0,0,62,7,7,1,0.04804,13.738551207327227
111.17,0,1,400,0.6346361377558429,253,0.6325,0,1,0,64,7,7,1,0.277925,2.2757938292704867
34.61,0,0,500,0.5865334751726651,293,0.586,1,0,0,62,7,7,1,0.06922,8.46576134065299
646.48,0,0,500,0.8351257329064803,417,0.834,0,0,1,63,3,3,1,1.29296,0.6450315555005568
707.53,0,0,500,0.7601164398211401,380,0.76,0,0,1,62,7,7,1,1.41506,0.5370796998007152
169.6,0,1,400,0.6815928449544555,272,0.68,0,1,2,64,7,7,1,0.424,1.6037735849056605
130.85,0,1,400,0.5633483502238005,225,0.5625,1,1,0,64,7,7,1,0.327125,1.719526175009553
55.94,0,0,500,0.7409030961278913,370,0.74,0,0,0,62,7,7,1,0.11188,6.614229531641044
86.07,0,0,500,0.6887577747017392,344,0.688,0,0,0,62,7,7,1,0.17214,3.9967468339723484
133.83,0,1,400,0.6276520042926179,251,0.6275,0,1,0,64,7,7,1,0.334575,1.8755137114249418
380.29,0,0,500,0.6617012227176574,330,0.66,0,0,2,18,5,5,1,0.76058,0.8677588156406952
378.45,0,1,400,0.5875735690962776,235,0.5875,0,1,2,64,7,7,1,0.946125,0.6209538908706567
45.48,0,0,500,0.7100265829236937,355,0.71,1,0,0,57,3,3,1,0.09096,7.805628847845207
14.4,0,0,500,0.6570179934924024,328,0.656,0,0,0,80,3,3,1,0.0288,22.77777777777778
32.78,0,0,500,0.5516465148206424,275,0.55,1,0,0,57,3,3,1,0.06556000000000001,8.389261744966444
79.24,0,0,500,0.5941406769146499,297,0.594,0,0,0,20,3,3,1,0.15847999999999998,3.7481070166582535
37.74,0,0,500,0.6407077123903626,320,0.64,0,0,0,62,7,7,1,0.07548,8.479067302596714
38.32,0,0,500,0.6654999491582778,332,0.664,0,0,0,62,7,7,1,0.07664,8.663883089770355
37.93,0,0,500,0.6471705755550052,323,0.646,0,0,0,62,7,7,1,0.07586,8.515686791457949
138.79,0,0,500,0.7109485394896832,355,0.71,1,0,0,62,7,7,1,0.27758,2.5578211686720946
94.84,0,0,500,0.5524449067980688,276,0.552,0,0,0,62,7,7,1,0.18968000000000002,2.910164487557992
214.42,0,0,500,0.657179396825258,328,0.656,0,0,2,62,7,7,1,0.42884,1.5297080496222368
213.66,0,0,500,0.5591010387306423,279,0.558,0,0,2,63,3,3,1,0.42732,1.3058129738837405
213.73,0,1,400,0.6379856147742085,255,0.6375,0,1,2,64,7,7,1,0.5343249999999999,1.193094090675151
21.77,0,0,500,0.6452770642778999,322,0.644,0,0,0,62,7,7,1,0.04354,14.790996784565916
191.05,0,1,400,0.6209804986012059,248,0.62,0,1,2,64,7,7,1,0.477625,1.2980895053650876
147.1,0,0,500,0.6068058519705117,303,0.606,0,0,0,62,7,7,1,0.29419999999999996,2.059823249490143
86.74,0,0,500,0.7139732465828876,356,0.712,0,0,0,62,7,7,1,0.17348,4.104219506571363
683.8,0,0,500,0.8020862332029426,401,0.802,0,0,1,62,7,7,1,1.3676,0.5864287803451302
682.77,0,0,500,0.7791772151505943,389,0.778,0,0,1,62,7,7,1,1.36554,0.5697379791144895
683.68,0,1,400,0.693524137656828,277,0.6925,0,1,1,64,7,7,1,1.7091999999999998,0.40516030891645216
543.91,0,0,500,0.7789928642647566,389,0.778,0,0,1,62,7,7,1,1.08782,0.7151918515930945
49.41,0,0,500,0.6146553716006325,307,0.614,0,0,0,67,7,7,1,0.09881999999999999,6.213317142278892
29.64,0,0,500,0.6927777829510356,346,0.692,0,0,0,67,7,7,1,0.05928,11.673414304993251
41.49,0,0,500,0.732474044716196,366,0.732,0,0,0,62,7,7,1,0.08298,8.821402747650035
22.53,0,0,500,0.7035305279989593,351,0.702,0,0,0,62,7,7,1,0.04506,15.579227696404793
46.06,0,0,500,0.6135198765096296,306,0.612,0,0,0,57,3,3,1,0.09212000000000001,6.643508467216674
46.34,0,0,500,0.6680708658636552,334,0.668,0,0,0,57,3,3,1,0.09268000000000001,7.207596029348295
38.38,0,0,500,0.5853429228120677,292,0.584,0,0,0,57,3,3,1,0.07676000000000001,7.608129233976029
19.58,0,0,500,0.6786195155587839,339,0.678,0,0,0,57,3,3,1,0.03915999999999999,17.313585291113384
174.49,0,0,500,0.6725301706431269,336,0.672,0,0,2,62,7,7,1,0.34898,1.9256117829101953
51.78,0,0,500,0.5565091830233918,278,0.556,1,0,0,62,7,7,1,0.10356,5.368868288914639
184.67,0,1,400,0.5419108078043818,216,0.54,0,1,2,64,7,7,1,0.46167499999999995,1.1696539773650296
71.27,0,0,500,0.6358430551628117,317,0.634,0,0,0,62,7,7,1,0.14254,4.447874280903606
235.31,0,1,400,0.5849570126429586,233,0.5825,0,1,2,64,7,7,1,0.588275,0.9901831626365221
17.09,0,0,500,0.5895261532290598,294,0.588,0,0,0,62,7,7,1,0.03418,17.203042715038034
67.05,0,0,500,0.6694489364676092,334,0.668,0,0,0,62,7,7,1,0.1341,4.981357196122297
88.52,0,0,500,0.6625736804470256,331,0.662,0,0,0,62,7,7,1,0.17704,3.7392679620424762
64.7,0,0,500,0.640286543401074,320,0.64,0,0,0,62,7,7,1,0.12940000000000002,4.945904173106646
125.0,0,1,400,0.5622104249920818,224,0.56,0,1,0,64,7,7,1,0.3125,1.792
124.84,0,1,400,0.6524353563208282,260,0.65,0,1,0,64,7,7,1,0.3121,2.0826658122396666
17.42,0,0,500,0.7327703556544147,366,0.732,0,0,0,62,7,7,1,0.03484,21.010332950631454
64.24,0,0,500,0.6258219258076732,312,0.624,0,0,0,62,7,7,1,0.12847999999999998,4.856787048567871
18.23,0,0,500,0.6193916541422589,309,0.618,0,0,0,62,7,7,1,0.03646,16.950082281952824
556.29,0,0,500,0.7745603832705998,387,0.774,0,0,1,18,5,5,1,1.11258,0.6956803106293481
577.73,0,0,500,0.7320985310126507,366,0.732,1,0,1,18,5,5,1,1.15546,0.6335139251899676
198.07,0,1,400,0.5930301399668383,237,0.5925,0,1,2,96,0,0,1,0.495175,1.1965466754177816
412.01,0,0,500,0.6869826575862336,343,0.686,0,0,1,96,5,5,1,0.82402,0.832504065435305
10.86,0,0,500,0.5545321956246354,277,0.554,0,0,0,1,3,3,1,0.02172,25.50644567219153
33.78,0,0,500,0.7159151162426335,357,0.714,0,0,0,57,3,3,1,0.06756000000000001,10.568383658969804
35.72,0,0,500,0.653634026216467,326,0.652,0,0,0,57,3,3,1,0.07144,9.126539753639419
17.4,0,0,500,0.629425342771891,314,0.628,1,0,0,62,7,7,1,0.0348,18.045977011494255
18.88,0,0,500,0.6455382922889276,322,0.644,0,0,0,62,7,7,1,0.037759999999999995,17.055084745762713
22.64,0,0,500,0.648121467751026,324,0.648,1,0,0,62,7,7,1,0.04528,14.31095406360424
70.4,1,0,500,0.5634399348277538,281,0.562,0,0,0,18,3,5,0,0.1408,3.9914772727272725
14.09,0,0,500,0.7247469113726618,362,0.724,0,0,0,21,3,3,1,0.02818,25.691980127750178
44.1,0,0,500,0.652066281613531,326,0.652,0,0,0,38,3,3,1,0.0882,7.392290249433106
16.67,0,0,500,0.6721501065223687,336,0.672,0,0,0,57,3,3,1,0.03334,20.15596880623875
15.49,0,0,500,0.6975774885287022,348,0.696,1,0,0,57,3,3,1,0.03098,22.466107165913492
19.79,0,0,500,0.598941877121985,299,0.598,0,0,0,62,7,7,1,0.03958,15.108640727640223
101.3,0,0,500,0.6736735949517615,336,0.672,0,0,0,20,3,3,1,0.2026,3.3168805528134255
103.07,0,0,500,0.6366179454550603,318,0.636,0,0,0,62,7,7,1,0.20614,3.085281847288251
344.52,0,0,500,0.6923385387608247,346,0.692,0,0,2,18,5,5,1,0.68904,1.0042958318820387
22.41,0,0,500,0.5436386289824252,271,0.542,0,0,0,62,7,7,1,0.04482,12.09281570727354
45.86,0,0,500,0.6450452849879366,322,0.644,0,0,0,57,3,3,1,0.09172,7.021369385085041
17.47,0,0,500,0.6198589672108019,309,0.618,1,0,0,57,3,3,1,0.03494,17.687464224384662
14.27,0,0,500,0.6716131475317078,335,0.67,0,0,0,57,3,3,1,0.02854,23.475823405746322
32.06,0,0,500,0.6735022093684101,336,0.672,0,0,0,57,3,3,1,0.06412000000000001,10.480349344978166
24.73,0,0,500,0.6146187052588987,307,0.614,0,0,0,57,3,3,1,0.049460000000000004,12.414071977355439
32.98,0,0,500,0.6143913067911978,307,0.614,0,0,0,57,3,3,1,0.06595999999999999,9.308671922377199
47.73,0,0,500,0.6444667315721335,322,0.644,1,0,0,57,3,3,1,0.09545999999999999,6.746281164885817
109.33,0,1,400,0.5551678886342396,222,0.555,0,1,0,64,7,7,1,0.273325,2.0305497118814597
109.32,0,0,500,0.6920991847726063,346,0.692,0,0,0,62,7,7,1,0.21863999999999997,3.1650201244054155
109.42,0,0,500,0.6315396399776277,315,0.63,0,0,0,62,7,7,1,0.21884,2.8788155730213854
105.78,0,1,400,0.4546505890339178,181,0.4525,0,1,0,64,7,7,1,0.26445,1.7110985063339006
107.48,0,1,400,0.5812588971689097,232,0.58,0,1,0,64,7,7,1,0.2687,2.1585411239300334
31.88,0,0,500,0.5980728089578013,299,0.598,0,0,0,62,7,7,1,0.06376,9.37892095357591
76.66,0,0,500,0.5684362092269527,284,0.568,0,0,0,62,7,7,1,0.15331999999999998,3.7046699713018527
27.9,0,0,500,0.5881286680888714,294,0.588,0,0,0,6,3,3,1,0.055799999999999995,10.537634408602152
695.22,0,0,500,0.7554704235916485,377,0.754,1,0,1,18,5,5,1,1.3904400000000001,0.5422743879635223
45.26,0,0,500,0.7164320414124116,358,0.716,0,0,0,84,11,11,1,0.09051999999999999,7.909854175872736
31.76,0,0,500,0.665659223693249,332,0.664,1,0,0,57,3,3,1,0.06352000000000001,10.453400503778337
56.65,0,0,500,0.619674830589213,309,0.618,0,0,0,62,7,7,1,0.1133,5.454545454545455
202.63,0,1,400,0.6227952097585351,249,0.6225,0,1,2,64,7,7,1,0.506575,1.2288407442135914
308.74,0,0,500,0.6270454844890504,313,0.626,0,0,2,45,7,7,1,0.61748,1.0137980177495627
498.39,0,1,400,0.5652699815418427,226,0.565,0,1,1,64,7,7,1,1.245975,0.45346014165613274
647.58,0,0,500,0.6922818665883508,346,0.692,0,0,1,45,7,7,1,1.29516,0.5342969208437567
585.87,0,1,400,0.612408559662414,244,0.61,0,1,1,64,7,7,1,1.464675,0.4164746445457183
203.68,0,1,400,0.5805038146720277,232,0.58,0,1,2,64,7,7,1,0.5092,1.139041633935585
150.24,0,1,400,0.6079026744960065,243,0.6075,0,1,2,64,7,7,1,0.37560000000000004,1.6174121405750799
585.69,0,0,500,0.7451688164992555,372,0.744,0,0,1,62,7,7,1,1.17138,0.6351482866362751
204.23,0,1,400,0.5792016536026321,231,0.5775,0,1,2,64,7,7,1,0.510575,1.1310777065073692
150.83,0,0,500,0.6027126969651609,301,0.602,0,0,2,62,7,7,1,0.30166000000000004,1.995624212689783
684.84,0,1,400,0.7304123095842484,292,0.73,0,1,1,64,7,7,1,1.7121000000000002,0.42637696396238534
692.29,0,1,400,0.6341434040026707,253,0.6325,0,1,1,64,7,7,1,1.7307249999999998,0.36545378381891985
580.4,0,0,500,0.7888013956921738,394,0.788,0,0,1,62,7,7,1,1.1608,0.678842177808408
475.7,0,0,500,0.5998891490536638,299,0.598,0,0,1,62,7,7,1,0.9514,0.6285474038259408
485.85,0,0,500,0.6123782381323483,306,0.612,0,0,1,62,7,7,1,0.9717,0.6298240197591849
684.84,0,0,500,0.6766607404692162,338,0.676,0,0,1,63,3,3,1,1.36968,0.49354593773728167
461.29,0,0,500,0.6249298926557182,312,0.624,1,0,1,63,3,3,1,0.9225800000000001,0.6763641093455309
475.73,0,0,500,0.698765622923899,349,0.698,0,0,1,63,3,3,1,0.9514600000000001,0.7336094002900805
485.8,0,0,500,0.6757814044221978,337,0.674,0,0,1,63,3,3,1,0.9716,0.6937011115685467
30.29,0,0,500,0.6989211056014017,349,0.698,0,0,0,62,7,7,1,0.060579999999999995,11.521954440409376
126.68,0,1,400,0.6261071272966968,250,0.625,0,1,0,64,7,7,1,0.31670000000000004,1.973476476160404
178.18,0,0,500,0.5948165085734816,297,0.594,0,0,2,62,7,7,1,0.35636,1.6668537434055448
110.35,0,1,400,0.5834605387836221,233,0.5825,0,1,0,64,7,7,1,0.275875,2.1114635251472587
212.4,0,1,400,0.5609900435441268,224,0.56,0,1,2,64,7,7,1,0.531,1.054613935969868
184.94,0,0,500,0.716528745201952,358,0.716,0,0,2,62,7,7,1,0.36988,1.9357629501459934
128.58,0,0,500,0.5901605676786844,295,0.59,0,0,0,62,7,7,1,0.25716,2.294291491678332
